order_id,customer_id,order_date,status,region_code
ORD02868,CUST0309,2025-09-04,Delivered,West
ORD02869,CUST0116,2026-04-07,Delivered,North
ORD02870,CUST0152,2025-11-07,Cancelled,South
ORD02871,CUST0146,2026-05-11,Delivered,West
ORD02872,CUST0032,2026-03-07,Shipped,West
ORD02873,CUST0369,2026-06-22,Shipped,North
ORD02874,CUST0199,2025-06-19,Cancelled,North
ORD02875,CUST0281,2026-07-13,Returned,West
ORD02876,CUST0540,2025-09-30,Shipped,East
ORD02877,CUST0358,2026-02-02,Delivered,West
ORD02878,CUST0428,2025-11-16,Delivered,East
ORD02879,CUST0196,2024-09-02,Placed,East
ORD02880,CUST0126,2025-08-27,Cancelled,West
ORD02881,CUST0581,2024-12-20,Delivered,East
ORD02882,CUST0113,2025-04-26,Placed,West
ORD02883,CUST0151,2025-07-12,Cancelled,South
ORD02884,CUST0536,2024-11-09,Delivered,South
ORD02885,CUST0311,2025-01-20,Cancelled,East
ORD02886,CUST0067,2024-11-11,Delivered,North
ORD02887,CUST0465,2026-02-17,Placed,South
ORD02889,CUST0055,2026-03-04,Cancelled,East
ORD02890,CUST0006,2025-03-08,Cancelled,East
ORD02891,CUST0001,2026-05-04,Placed,East
ORD02892,CUST0142,2025-06-21,Delivered,East
ORD02894,CUST0089,2025-03-22,Delivered,South
ORD02895,CUST0202,2026-05-17,Cancelled,North
ORD02896,CUST0298,2026-04-23,Shipped,North
ORD02897,CUST0485,2026-06-25,Delivered,South
ORD02898,CUST0396,2024-09-06,Cancelled,West
ORD02899,CUST0101,2025-11-22,Delivered,East
ORD02900,CUST0319,2024-12-23,Shipped,West
ORD02901,CUST0331,2026-05-06,Returned,South
ORD02902,CUST0205,2025-06-03,Delivered,South
ORD02903,CUST0427,2025-02-10,Returned,South
ORD02904,CUST0309,2026-04-18,Delivered,North
ORD02905,CUST0305,2025-02-25,Returned,West
ORD02906,CUST0559,2025-12-01,Shipped,West
ORD02907,CUST0448,2024-11-19,Placed,South
ORD02908,CUST0540,2025-02-02,Cancelled,East
ORD02909,CUST0516,2026-01-02,Delivered,West
ORD02910,CUST0363,2025-10-27,Cancelled,West
ORD02911,CUST0431,2025-01-17,Cancelled,West
ORD02912,CUST0029,2025-05-29,Returned,North
ORD02913,CUST0432,2025-01-19,Placed,South
ORD02914,CUST0310,2024-10-14,Shipped,East
ORD02915,CUST0131,2024-11-11,Returned,East
ORD02916,CUST0055,2024-12-14,Cancelled,South
ORD02917,CUST0413,2024-08-08,Placed,West
ORD02919,CUST0087,2026-03-29,Placed,East
ORD02920,CUST0110,2026-04-21,Delivered,North
ORD02921,CUST0298,2025-03-16,Returned,West
ORD02922,CUST0340,2025-07-13,Placed,North
ORD02923,CUST0599,2025-07-30,Returned,North
ORD02924,CUST0210,2025-09-25,Returned,South
ORD02925,CUST0576,2025-06-21,Cancelled,South
ORD02926,CUST0229,2025-06-10,Shipped,East
ORD02927,CUST0319,2025-12-02,Placed,West
ORD02928,CUST0206,2026-06-21,Placed,North
ORD02929,CUST0001,2024-08-15,Shipped,North
ORD02930,CUST0533,2024-12-21,Placed,South
ORD02932,CUST0026,2025-02-14,Returned,West
ORD02933,CUST0401,2024-10-31,Placed,North
ORD02935,CUST0189,2025-02-03,Shipped,East
ORD02936,CUST0450,2026-03-23,Returned,North
ORD02937,CUST0443,2026-04-03,Shipped,North
ORD02938,CUST0190,2025-02-18,Shipped,South
ORD02939,CUST0175,2025-12-11,Returned,South
ORD02940,CUST0488,2025-09-18,Cancelled,East
ORD02942,CUST0377,2025-11-30,Delivered,West
ORD02943,CUST0396,2026-05-11,Placed,West
ORD02944,CUST0427,2024-08-19,Cancelled,South
ORD02945,CUST0029,2026-01-30,Delivered,West
ORD02946,CUST0124,2025-07-30,Returned,West
ORD02947,CUST0012,2026-03-17,Returned,East
ORD02948,CUST0035,2024-08-02,Returned,West
ORD02949,CUST0044,2024-08-29,Delivered,South
ORD02950,CUST0480,2026-05-16,Cancelled,East
ORD02951,CUST0010,2026-06-14,Shipped,East
ORD02952,CUST0513,2024-09-21,Returned,South
ORD02953,CUST0358,2025-03-18,Returned,West
ORD02954,CUST0526,2025-10-28,Placed,South
ORD02955,CUST0156,2025-03-06,Delivered,East
ORD02956,CUST0471,2026-05-22,Shipped,East
ORD02957,CUST0311,2024-09-05,Cancelled,North
ORD02958,CUST0496,2026-06-17,Cancelled,West
ORD02959,CUST0185,2025-05-30,Returned,East
ORD02960,CUST0133,2026-06-14,Delivered,East
ORD02961,CUST0599,2025-04-26,Returned,West
ORD02962,CUST0070,2025-12-21,Placed,North
ORD02963,CUST0163,2025-12-10,Shipped,North
ORD02964,CUST0109,2026-06-05,Cancelled,West
ORD02965,CUST0332,2024-09-26,Shipped,South
ORD02966,CUST0108,2025-05-22,Shipped,West
ORD02967,CUST0431,2026-05-01,Placed,North
ORD02968,CUST0257,2026-01-31,Placed,North
ORD02969,CUST0075,2026-05-03,Cancelled,East
ORD02970,CUST0031,2024-11-04,Shipped,East
ORD02971,CUST0111,2025-01-17,Cancelled,West
ORD02972,CUST0137,2024-10-12,Returned,South
ORD02973,CUST0201,2025-10-04,Delivered,West
ORD02974,CUST0449,2026-02-08,Delivered,South
ORD02975,CUST0207,2025-08-10,Shipped,West
ORD02976,CUST0542,2026-07-12,Shipped,North
ORD02977,CUST0597,2024-10-19,Placed,North
ORD02978,CUST0209,2025-08-27,Placed,South
ORD02979,CUST0006,2025-12-15,Delivered,West
ORD02980,CUST0582,2026-04-22,Returned,North
ORD02981,CUST0349,2025-10-11,Shipped,West
ORD02982,CUST0195,2026-03-12,Shipped,West
ORD02983,CUST0513,2026-07-11,Delivered,East
ORD02984,CUST0573,2025-08-29,Shipped,North
ORD02985,CUST0450,2025-01-29,Cancelled,West
ORD02986,CUST0073,2025-08-07,Returned,North
ORD02987,CUST0131,2026-06-05,Returned,East
ORD02988,CUST0104,2024-09-26,Placed,West
ORD02989,CUST0237,2025-01-18,Placed,East
ORD02990,CUST0024,2025-10-26,Shipped,East
ORD02992,CUST0070,2026-03-10,Shipped,East
ORD02993,CUST0077,2026-04-05,Returned,South
ORD02994,CUST0531,2025-03-18,Returned,East
ORD02995,CUST0409,2025-03-30,Returned,North
ORD02996,CUST0560,2026-04-25,Placed,West
ORD02997,CUST0270,2025-10-14,Placed,North
ORD02998,CUST0347,2026-02-10,Cancelled,East
ORD02999,CUST0206,2025-05-16,Delivered,North
ORD03000,CUST0143,2026-04-04,Shipped,East
